"subdistrictid","subdistrictcityid","subdistrictname","createdby","createddate","updatedby","updateddate","isactive"
912406,9124,Mugi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912407,9124,Mbuwa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912408,9124,Gearek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912409,9124,Koroptak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912410,9124,Kegayem,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912411,9124,Paro,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912412,9124,Mebarok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912413,9124,Yenggelo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912414,9124,Kilmid,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912415,9124,Alama,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912416,9124,Yal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912417,9124,Mam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912418,9124,Dal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912419,9124,Nirkuri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912420,9124,Inikgal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912421,9124,Iniye,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912422,9124,Mbulmu Yalma,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912423,9124,Mbua Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912424,9124,Embetpen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912425,9124,Kora,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912426,9124,Wusi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912427,9124,Pija,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912428,9124,Moba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912429,9124,Wutpaga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912430,9124,Nenggeagin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912431,9124,Krepkuri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912432,9124,Pasir Putih,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912501,9125,Ilaga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912502,9125,Wangbe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912503,9125,Beoga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912504,9125,Doufo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912505,9125,Pogoma,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912506,9125,Sinak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912507,9125,Agandugume,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912508,9125,Gome,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912509,9125,Dervos,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912510,9125,Beoga Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912511,9125,Beoga Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912512,9125,Ogamanim,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912513,9125,Kembru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912514,9125,Bina,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912515,9125,Sinak Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912516,9125,Mageabume,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912517,9125,Yugumuak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912518,9125,Ilaga Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912519,9125,Mabugi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912520,9125,Omukia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912521,9125,Lambewi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912522,9125,Oneri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912523,9125,Amungkalpia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912524,9125,Gome Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912525,9125,Erelmakawia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912601,9126,Kamu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912602,9126,Mapia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912603,9126,Piyaiye,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912604,9126,Kamu Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912605,9126,Sukikai Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912606,9126,Mapia Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912607,9126,Kamu Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912608,9126,Kamu Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912609,9126,Mapia Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912610,9126,Dogiyai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912701,9127,Sugapa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912702,9127,Homeyo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912703,9127,Wandai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912704,9127,Biandoga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912705,9127,Agisiga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912706,9127,Hitadipa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912707,9127,Ugimba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912708,9127,Tomosiga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912801,9128,Tigi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912802,9128,Tigi Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912803,9128,Bowobado,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912804,9128,Tigi Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
912805,9128,Kapiraya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
917101,9171,Jayapura Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
917102,9171,Jayapura Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
917103,9171,Abepura,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
917104,9171,Muara Tami,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
917105,9171,Heram,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920101,9201,Makbon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920104,9201,Beraur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920105,9201,Salawati,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920106,9201,Seget,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920107,9201,Aimas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920108,9201,Klamono,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920110,9201,Sayosa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920112,9201,Segun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920113,9201,Mayamuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920114,9201,Salawati Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920117,9201,Klabot,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920118,9201,Klawak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920120,9201,Maudus,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920139,9201,Mariat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920140,9201,Klayili,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920141,9201,Klaso,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920142,9201,Moisegen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920143,9201,Sorong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920144,9201,Bagun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920145,9201,Wemak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920146,9201,Sunook,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920147,9201,Buk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920148,9201,Saengkeduk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920149,9201,Malabotom,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920150,9201,Konhir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920151,9201,Klasafet,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920152,9201,Hobard,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920153,9201,Salawati Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920154,9201,Botain,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920155,9201,Sayosa Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920203,9202,Warmare,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920204,9202,Prafi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920205,9202,Masni,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920212,9202,Manokwari Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920213,9202,Manokwari Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920214,9202,Manokwari Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920215,9202,Manokwari Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920217,9202,Tanah Rubuh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920221,9202,Sidey,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920301,9203,Fak-Fak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920302,9203,Fak-Fak Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920303,9203,Fak-Fak Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920304,9203,Kokas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920305,9203,Fak-Fak Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920306,9203,Karas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920307,9203,Bomberay,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920308,9203,Kramongmongga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920309,9203,Teluk Patipi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920310,9203,Pariwari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920311,9203,Wartutin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920312,9203,Fakfak Timur Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920313,9203,Arguni,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920314,9203,Mbahamdandara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920315,9203,Kayauni,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920316,9203,Furwagi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920317,9203,Tomage,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920401,9204,Teminabuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920404,9204,Inanwatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920406,9204,Sawiat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920409,9204,Kokoda,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920410,9204,Moswaren,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920411,9204,Seremuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920412,9204,Wayer,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920414,9204,Kais,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920415,9204,Konda,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920420,9204,Matemani,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920421,9204,Kokoda Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920422,9204,Saifi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920424,9204,Fokour,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920425,9204,Salkma,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920426,9204,Kais Darat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920501,9205,Misool (Misool Utara),"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920502,9205,Waigeo Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920503,9205,Waigeo Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920504,9205,Salawati Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920505,9205,Kepulauan Ayau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920506,9205,Misool Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920507,9205,Waigeo Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920508,9205,Waigeo Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920509,9205,Teluk Mayalibit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920510,9205,Kofiau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920511,9205,Meos Mansar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920513,9205,Misool Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920514,9205,Warwarbomi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920515,9205,Waigeo Barat Kepulauan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920516,9205,Misool Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920517,9205,Kepulauan Sembilan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920518,9205,Kota Waisai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920519,9205,Tiplol Mayalibit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920520,9205,Batanta Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920521,9205,Salawati Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920522,9205,Salawati Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920523,9205,Supnin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920524,9205,Ayau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920525,9205,Batanta Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920601,9206,Bintuni,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920602,9206,Merdey,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920603,9206,Babo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920604,9206,Aranday,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920605,9206,Moskona Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920606,9206,Moskona Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920607,9206,Wamesa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920608,9206,Fafurwar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920609,9206,Tembuni,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920610,9206,Kuri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920611,9206,Manimeri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920612,9206,Tuhiba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920613,9206,Dataran Beimes,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920614,9206,Sumuri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920615,9206,Kaitaro,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920616,9206,Aroba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920617,9206,Masyeta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920618,9206,Biscoop,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920619,9206,Tomu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920620,9206,Kamundan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920621,9206,Weriagar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920622,9206,Moskona Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920623,9206,Meyado,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920624,9206,Moskona Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920701,9207,Wasior,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920702,9207,Windesi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920703,9207,Teluk Duairi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920704,9207,Wondiboy,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920705,9207,Wamesa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920706,9207,Rumberpon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920707,9207,Naikere,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920708,9207,Rasiei,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920709,9207,Kuri Wamesa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920710,9207,Roon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920711,9207,Roswar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920712,9207,Nikiwar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920713,9207,Soug Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920801,9208,Kaimana,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920802,9208,Buruway,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920803,9208,Teluk Arguni Atas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920804,9208,Teluk Etna,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920805,9208,Kambrau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920806,9208,Teluk Arguni Bawah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920807,9208,Yamor,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920901,9209,Fef,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920902,9209,Miyah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920903,9209,Yembun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920904,9209,Kwoor,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920905,9209,Sausapor,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920906,9209,Abun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920907,9209,Syujak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920908,9209,Moraid,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920909,9209,Kebar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920910,9209,Amberbaken,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920911,9209,Senopi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920912,9209,Mubrani,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920913,9209,Bikar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920914,9209,Bamusbama,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920915,9209,Ases,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920916,9209,Miyah Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920917,9209,Ireres,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920918,9209,Tobouw,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920919,9209,Wilhem Roumbouts,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920920,9209,Tinggouw,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920921,9209,Kwesefo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920922,9209,Mawabuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920923,9209,Kebar Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920924,9209,Kebar Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920925,9209,Manekar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920926,9209,Mpur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920927,9209,Amberbaken Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920928,9209,Kasi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
920929,9209,Selemkai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921001,9210,Aifat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921002,9210,Aifat Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921003,9210,Aifat Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921004,9210,Aifat Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921005,9210,Aitinyo Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921006,9210,Aitinyo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921007,9210,Aitinyo Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921008,9210,Ayamaru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921009,9210,Ayamaru Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921010,9210,Ayamaru Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921011,9210,Mare,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921012,9210,Aifat Timur Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921013,9210,Aifat Timur Jauh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921014,9210,Aifat Timur Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921015,9210,Ayamaru Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921016,9210,Ayamaru Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921017,9210,Ayamaru Selatan Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921018,9210,Ayamaru Timur Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921019,9210,Ayamaru Utara Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921020,9210,Ayamaru Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921021,9210,Ayamaru Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921022,9210,Aitinyo Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921023,9210,Aitinyo Raya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921024,9210,Mare Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921101,9211,Ransiki,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921102,9211,Oransbari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921103,9211,Neney,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921104,9211,Dataran Isim,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921105,9211,Momi Waren,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921106,9211,Tahota,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921201,9212,Anggi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921202,9212,Anggi Gida,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921203,9212,Membey,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921204,9212,Sururey,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921205,9212,Didohu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921206,9212,Taige,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921207,9212,Catubouw,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921208,9212,Testega,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921209,9212,Minyambaouw,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
921210,9212,Hingk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
927101,9271,Sorong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
927102,9271,Sorong Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
927103,9271,Sorong Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
927104,9271,Sorong Kepulauan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
